trip_id,arrival_time,departure_time,stop_id,stop_sequence
RLE_SB_0910,15:15:00,15:15:00,rle-111th,3
RLE_SB_0910,15:17:00,15:17:00,rle-michigan,4
RLE_SB_0910,15:20:00,15:20:00,rle-130th,5
RLE_SB_0920,15:20:00,15:20:00,rle-95th-dan-ryan,1
RLE_SB_0920,15:23:00,15:23:00,rle-103rd,2
RLE_SB_0920,15:25:00,15:25:00,rle-111th,3
RLE_SB_0920,15:27:00,15:27:00,rle-michigan,4
RLE_SB_0920,15:30:00,15:30:00,rle-130th,5
RLE_SB_0930,15:30:00,15:30:00,rle-95th-dan-ryan,1
RLE_SB_0930,15:33:00,15:33:00,rle-103rd,2
RLE_SB_0930,15:35:00,15:35:00,rle-111th,3
RLE_SB_0930,15:37:00,15:37:00,rle-michigan,4
RLE_SB_0930,15:40:00,15:40:00,rle-130th,5
RLE_SB_0940,15:40:00,15:40:00,rle-95th-dan-ryan,1
RLE_SB_0940,15:43:00,15:43:00,rle-103rd,2
RLE_SB_0940,15:45:00,15:45:00,rle-111th,3
RLE_SB_0940,15:47:00,15:47:00,rle-michigan,4
RLE_SB_0940,15:50:00,15:50:00,rle-130th,5
RLE_SB_0950,15:50:00,15:50:00,rle-95th-dan-ryan,1
RLE_SB_0950,15:53:00,15:53:00,rle-103rd,2
RLE_SB_0950,15:55:00,15:55:00,rle-111th,3
RLE_SB_0950,15:57:00,15:57:00,rle-michigan,4
RLE_SB_0950,16:00:00,16:00:00,rle-130th,5
RLE_SB_0960,16:00:00,16:00:00,rle-95th-dan-ryan,1
RLE_SB_0960,16:03:00,16:03:00,rle-103rd,2
RLE_SB_0960,16:05:00,16:05:00,rle-111th,3
RLE_SB_0960,16:07:00,16:07:00,rle-michigan,4
RLE_SB_0960,16:10:00,16:10:00,rle-130th,5
RLE_SB_0970,16:10:00,16:10:00,rle-95th-dan-ryan,1
RLE_SB_0970,16:13:00,16:13:00,rle-103rd,2
RLE_SB_0970,16:15:00,16:15:00,rle-111th,3
RLE_SB_0970,16:17:00,16:17:00,rle-michigan,4
RLE_SB_0970,16:20:00,16:20:00,rle-130th,5
RLE_SB_0980,16:20:00,16:20:00,rle-95th-dan-ryan,1
RLE_SB_0980,16:23:00,16:23:00,rle-103rd,2
RLE_SB_0980,16:25:00,16:25:00,rle-111th,3
RLE_SB_0980,16:27:00,16:27:00,rle-michigan,4
RLE_SB_0980,16:30:00,16:30:00,rle-130th,5
RLE_SB_0990,16:30:00,16:30:00,rle-95th-dan-ryan,1
RLE_SB_0990,16:33:00,16:33:00,rle-103rd,2
RLE_SB_0990,16:35:00,16:35:00,rle-111th,3
RLE_SB_0990,16:37:00,16:37:00,rle-michigan,4
RLE_SB_0990,16:40:00,16:40:00,rle-130th,5
RLE_SB_1000,16:40:00,16:40:00,rle-95th-dan-ryan,1
RLE_SB_1000,16:43:00,16:43:00,rle-103rd,2
RLE_SB_1000,16:45:00,16:45:00,rle-111th,3
RLE_SB_1000,16:47:00,16:47:00,rle-michigan,4
RLE_SB_1000,16:50:00,16:50:00,rle-130th,5
RLE_SB_1010,16:50:00,16:50:00,rle-95th-dan-ryan,1
RLE_SB_1010,16:53:00,16:53:00,rle-103rd,2
RLE_SB_1010,16:55:00,16:55:00,rle-111th,3
RLE_SB_1010,16:57:00,16:57:00,rle-michigan,4
RLE_SB_1010,17:00:00,17:00:00,rle-130th,5
RLE_SB_1020,17:00:00,17:00:00,rle-95th-dan-ryan,1
RLE_SB_1020,17:03:00,17:03:00,rle-103rd,2
RLE_SB_1020,17:05:00,17:05:00,rle-111th,3
RLE_SB_1020,17:07:00,17:07:00,rle-michigan,4
RLE_SB_1020,17:10:00,17:10:00,rle-130th,5
RLE_SB_1030,17:10:00,17:10:00,rle-95th-dan-ryan,1
RLE_SB_1030,17:13:00,17:13:00,rle-103rd,2
RLE_SB_1030,17:15:00,17:15:00,rle-111th,3
RLE_SB_1030,17:17:00,17:17:00,rle-michigan,4
RLE_SB_1030,17:20:00,17:20:00,rle-130th,5
RLE_SB_1040,17:20:00,17:20:00,rle-95th-dan-ryan,1
RLE_SB_1040,17:23:00,17:23:00,rle-103rd,2
RLE_SB_1040,17:25:00,17:25:00,rle-111th,3
RLE_SB_1040,17:27:00,17:27:00,rle-michigan,4
RLE_SB_1040,17:30:00,17:30:00,rle-130th,5
RLE_SB_1050,17:30:00,17:30:00,rle-95th-dan-ryan,1
RLE_SB_1050,17:33:00,17:33:00,rle-103rd,2
RLE_SB_1050,17:35:00,17:35:00,rle-111th,3
RLE_SB_1050,17:37:00,17:37:00,rle-michigan,4
RLE_SB_1050,17:40:00,17:40:00,rle-130th,5
RLE_SB_1060,17:40:00,17:40:00,rle-95th-dan-ryan,1
RLE_SB_1060,17:43:00,17:43:00,rle-103rd,2
RLE_SB_1060,17:45:00,17:45:00,rle-111th,3
RLE_SB_1060,17:47:00,17:47:00,rle-michigan,4
RLE_SB_1060,17:50:00,17:50:00,rle-130th,5
RLE_SB_1070,17:50:00,17:50:00,rle-95th-dan-ryan,1
RLE_SB_1070,17:53:00,17:53:00,rle-103rd,2
RLE_SB_1070,17:55:00,17:55:00,rle-111th,3
RLE_SB_1070,17:57:00,17:57:00,rle-michigan,4
RLE_SB_1070,18:00:00,18:00:00,rle-130th,5
RLE_SB_1080,18:00:00,18:00:00,rle-95th-dan-ryan,1
RLE_SB_1080,18:03:00,18:03:00,rle-103rd,2
RLE_SB_1080,18:05:00,18:05:00,rle-111th,3
RLE_SB_1080,18:07:00,18:07:00,rle-michigan,4
RLE_SB_1080,18:10:00,18:10:00,rle-130th,5
RLE_SB_1090,18:10:00,18:10:00,rle-95th-dan-ryan,1
RLE_SB_1090,18:13:00,18:13:00,rle-103rd,2
RLE_SB_1090,18:15:00,18:15:00,rle-111th,3
RLE_SB_1090,18:17:00,18:17:00,rle-michigan,4
RLE_SB_1090,18:20:00,18:20:00,rle-130th,5
RLE_SB_1100,18:20:00,18:20:00,rle-95th-dan-ryan,1
RLE_SB_1100,18:23:00,18:23:00,rle-103rd,2
RLE_SB_1100,18:25:00,18:25:00,rle-111th,3
RLE_SB_1100,18:27:00,18:27:00,rle-michigan,4
RLE_SB_1100,18:30:00,18:30:00,rle-130th,5
RLE_SB_1110,18:30:00,18:30:00,rle-95th-dan-ryan,1
RLE_SB_1110,18:33:00,18:33:00,rle-103rd,2
RLE_SB_1110,18:35:00,18:35:00,rle-111th,3
RLE_SB_1110,18:37:00,18:37:00,rle-michigan,4
RLE_SB_1110,18:40:00,18:40:00,rle-130th,5
RLE_SB_1120,18:40:00,18:40:00,rle-95th-dan-ryan,1
RLE_SB_1120,18:43:00,18:43:00,rle-103rd,2
RLE_SB_1120,18:45:00,18:45:00,rle-111th,3
RLE_SB_1120,18:47:00,18:47:00,rle-michigan,4
RLE_SB_1120,18:50:00,18:50:00,rle-130th,5
RLE_SB_1130,18:50:00,18:50:00,rle-95th-dan-ryan,1
RLE_SB_1130,18:53:00,18:53:00,rle-103rd,2
RLE_SB_1130,18:55:00,18:55:00,rle-111th,3
RLE_SB_1130,18:57:00,18:57:00,rle-michigan,4
RLE_SB_1130,19:00:00,19:00:00,rle-130th,5
RLE_SB_1140,19:00:00,19:00:00,rle-95th-dan-ryan,1
RLE_SB_1140,19:03:00,19:03:00,rle-103rd,2
RLE_SB_1140,19:05:00,19:05:00,rle-111th,3
RLE_SB_1140,19:07:00,19:07:00,rle-michigan,4
RLE_SB_1140,19:10:00,19:10:00,rle-130th,5
RLE_SB_1150,19:10:00,19:10:00,rle-95th-dan-ryan,1
RLE_SB_1150,19:13:00,19:13:00,rle-103rd,2
RLE_SB_1150,19:15:00,19:15:00,rle-111th,3
RLE_SB_1150,19:17:00,19:17:00,rle-michigan,4
RLE_SB_1150,19:20:00,19:20:00,rle-130th,5
RLE_SB_1160,19:20:00,19:20:00,rle-95th-dan-ryan,1
RLE_SB_1160,19:23:00,19:23:00,rle-103rd,2
RLE_SB_1160,19:25:00,19:25:00,rle-111th,3
RLE_SB_1160,19:27:00,19:27:00,rle-michigan,4
RLE_SB_1160,19:30:00,19:30:00,rle-130th,5
RLE_SB_1170,19:30:00,19:30:00,rle-95th-dan-ryan,1
RLE_SB_1170,19:33:00,19:33:00,rle-103rd,2
RLE_SB_1170,19:35:00,19:35:00,rle-111th,3
RLE_SB_1170,19:37:00,19:37:00,rle-michigan,4
RLE_SB_1170,19:40:00,19:40:00,rle-130th,5
RLE_SB_1180,19:40:00,19:40:00,rle-95th-dan-ryan,1
RLE_SB_1180,19:43:00,19:43:00,rle-103rd,2
RLE_SB_1180,19:45:00,19:45:00,rle-111th,3
RLE_SB_1180,19:47:00,19:47:00,rle-michigan,4
RLE_SB_1180,19:50:00,19:50:00,rle-130th,5
RLE_SB_1190,19:50:00,19:50:00,rle-95th-dan-ryan,1
RLE_SB_1190,19:53:00,19:53:00,rle-103rd,2
RLE_SB_1190,19:55:00,19:55:00,rle-111th,3
RLE_SB_1190,19:57:00,19:57:00,rle-michigan,4
RLE_SB_1190,20:00:00,20:00:00,rle-130th,5
RLE_SB_1200,20:00:00,20:00:00,rle-95th-dan-ryan,1
RLE_SB_1200,20:03:00,20:03:00,rle-103rd,2
RLE_SB_1200,20:05:00,20:05:00,rle-111th,3
RLE_SB_1200,20:07:00,20:07:00,rle-michigan,4
RLE_SB_1200,20:10:00,20:10:00,rle-130th,5
RLE_SB_1210,20:10:00,20:10:00,rle-95th-dan-ryan,1
RLE_SB_1210,20:13:00,20:13:00,rle-103rd,2
RLE_SB_1210,20:15:00,20:15:00,rle-111th,3
RLE_SB_1210,20:17:00,20:17:00,rle-michigan,4
RLE_SB_1210,20:20:00,20:20:00,rle-130th,5
RLE_SB_1220,20:20:00,20:20:00,rle-95th-dan-ryan,1
RLE_SB_1220,20:23:00,20:23:00,rle-103rd,2
RLE_SB_1220,20:25:00,20:25:00,rle-111th,3
RLE_SB_1220,20:27:00,20:27:00,rle-michigan,4
RLE_SB_1220,20:30:00,20:30:00,rle-130th,5
RLE_SB_1230,20:30:00,20:30:00,rle-95th-dan-ryan,1
RLE_SB_1230,20:33:00,20:33:00,rle-103rd,2
RLE_SB_1230,20:35:00,20:35:00,rle-111th,3
RLE_SB_1230,20:37:00,20:37:00,rle-michigan,4
RLE_SB_1230,20:40:00,20:40:00,rle-130th,5
RLE_SB_1240,20:40:00,20:40:00,rle-95th-dan-ryan,1
RLE_SB_1240,20:43:00,20:43:00,rle-103rd,2
RLE_SB_1240,20:45:00,20:45:00,rle-111th,3
RLE_SB_1240,20:47:00,20:47:00,rle-michigan,4
RLE_SB_1240,20:50:00,20:50:00,rle-130th,5
RLE_SB_1250,20:50:00,20:50:00,rle-95th-dan-ryan,1
RLE_SB_1250,20:53:00,20:53:00,rle-103rd,2
RLE_SB_1250,20:55:00,20:55:00,rle-111th,3
RLE_SB_1250,20:57:00,20:57:00,rle-michigan,4
RLE_SB_1250,21:00:00,21:00:00,rle-130th,5
RLE_SB_1260,21:00:00,21:00:00,rle-95th-dan-ryan,1
RLE_SB_1260,21:03:00,21:03:00,rle-103rd,2
RLE_SB_1260,21:05:00,21:05:00,rle-111th,3
RLE_SB_1260,21:07:00,21:07:00,rle-michigan,4
RLE_SB_1260,21:10:00,21:10:00,rle-130th,5
RLE_SB_1270,21:10:00,21:10:00,rle-95th-dan-ryan,1
RLE_SB_1270,21:13:00,21:13:00,rle-103rd,2
RLE_SB_1270,21:15:00,21:15:00,rle-111th,3
RLE_SB_1270,21:17:00,21:17:00,rle-michigan,4
RLE_SB_1270,21:20:00,21:20:00,rle-130th,5
RLE_SB_1280,21:20:00,21:20:00,rle-95th-dan-ryan,1
RLE_SB_1280,21:23:00,21:23:00,rle-103rd,2
RLE_SB_1280,21:25:00,21:25:00,rle-111th,3
RLE_SB_1280,21:27:00,21:27:00,rle-michigan,4
RLE_SB_1280,21:30:00,21:30:00,rle-130th,5
RLE_SB_1290,21:30:00,21:30:00,rle-95th-dan-ryan,1
RLE_SB_1290,21:33:00,21:33:00,rle-103rd,2
RLE_SB_1290,21:35:00,21:35:00,rle-111th,3
RLE_SB_1290,21:37:00,21:37:00,rle-michigan,4
RLE_SB_1290,21:40:00,21:40:00,rle-130th,5
RLE_SB_1300,21:40:00,21:40:00,rle-95th-dan-ryan,1
RLE_SB_1300,21:43:00,21:43:00,rle-103rd,2
RLE_SB_1300,21:45:00,21:45:00,rle-111th,3
RLE_SB_1300,21:47:00,21:47:00,rle-michigan,4
RLE_SB_1300,21:50:00,21:50:00,rle-130th,5
RLE_SB_1310,21:50:00,21:50:00,rle-95th-dan-ryan,1
RLE_SB_1310,21:53:00,21:53:00,rle-103rd,2
RLE_SB_1310,21:55:00,21:55:00,rle-111th,3
RLE_SB_1310,21:57:00,21:57:00,rle-michigan,4
RLE_SB_1310,22:00:00,22:00:00,rle-130th,5
RLE_SB_1320,22:00:00,22:00:00,rle-95th-dan-ryan,1
RLE_SB_1320,22:03:00,22:03:00,rle-103rd,2
RLE_SB_1320,22:05:00,22:05:00,rle-111th,3
RLE_SB_1320,22:07:00,22:07:00,rle-michigan,4
RLE_SB_1320,22:10:00,22:10:00,rle-130th,5
RLE_SB_1335,22:15:00,22:15:00,rle-95th-dan-ryan,1
RLE_SB_1335,22:18:00,22:18:00,rle-103rd,2
RLE_SB_1335,22:20:00,22:20:00,rle-111th,3
RLE_SB_1335,22:22:00,22:22:00,rle-michigan,4
RLE_SB_1335,22:25:00,22:25:00,rle-130th,5
RLE_SB_1350,22:30:00,22:30:00,rle-95th-dan-ryan,1
RLE_SB_1350,22:33:00,22:33:00,rle-103rd,2
RLE_SB_1350,22:35:00,22:35:00,rle-111th,3
RLE_SB_1350,22:37:00,22:37:00,rle-michigan,4
RLE_SB_1350,22:40:00,22:40:00,rle-130th,5
RLE_SB_1365,22:45:00,22:45:00,rle-95th-dan-ryan,1
RLE_SB_1365,22:48:00,22:48:00,rle-103rd,2
RLE_SB_1365,22:50:00,22:50:00,rle-111th,3
RLE_SB_1365,22:52:00,22:52:00,rle-michigan,4
RLE_SB_1365,22:55:00,22:55:00,rle-130th,5
RLE_SB_1380,23:00:00,23:00:00,rle-95th-dan-ryan,1
RLE_SB_1380,23:03:00,23:03:00,rle-103rd,2
RLE_SB_1380,23:05:00,23:05:00,rle-111th,3
RLE_SB_1380,23:07:00,23:07:00,rle-michigan,4
RLE_SB_1380,23:10:00,23:10:00,rle-130th,5
RLE_SB_1395,23:15:00,23:15:00,rle-95th-dan-ryan,1
RLE_SB_1395,23:18:00,23:18:00,rle-103rd,2
RLE_SB_1395,23:20:00,23:20:00,rle-111th,3
RLE_SB_1395,23:22:00,23:22:00,rle-michigan,4
RLE_SB_1395,23:25:00,23:25:00,rle-130th,5
RLE_SB_1410,23:30:00,23:30:00,rle-95th-dan-ryan,1
RLE_SB_1410,23:33:00,23:33:00,rle-103rd,2
RLE_SB_1410,23:35:00,23:35:00,rle-111th,3
RLE_SB_1410,23:37:00,23:37:00,rle-michigan,4
RLE_SB_1410,23:40:00,23:40:00,rle-130th,5
RLE_SB_1425,23:45:00,23:45:00,rle-95th-dan-ryan,1
RLE_SB_1425,23:48:00,23:48:00,rle-103rd,2
RLE_SB_1425,23:50:00,23:50:00,rle-111th,3
RLE_SB_1425,23:52:00,23:52:00,rle-michigan,4
RLE_SB_1425,23:55:00,23:55:00,rle-130th,5
RLE_SB_1440,24:00:00,24:00:00,rle-95th-dan-ryan,1
RLE_SB_1440,24:03:00,24:03:00,rle-103rd,2
RLE_SB_1440,24:05:00,24:05:00,rle-111th,3
RLE_SB_1440,24:07:00,24:07:00,rle-michigan,4
RLE_SB_1440,24:10:00,24:10:00,rle-130th,5
RLE_SB_1455,24:15:00,24:15:00,rle-95th-dan-ryan,1
RLE_SB_1455,24:18:00,24:18:00,rle-103rd,2
RLE_SB_1455,24:20:00,24:20:00,rle-111th,3
RLE_SB_1455,24:22:00,24:22:00,rle-michigan,4
RLE_SB_1455,24:25:00,24:25:00,rle-130th,5
RLE_SB_1470,24:30:00,24:30:00,rle-95th-dan-ryan,1
RLE_SB_1470,24:33:00,24:33:00,rle-103rd,2
RLE_SB_1470,24:35:00,24:35:00,rle-111th,3
RLE_SB_1470,24:37:00,24:37:00,rle-michigan,4
RLE_SB_1470,24:40:00,24:40:00,rle-130th,5
RLE_SB_1485,24:45:00,24:45:00,rle-95th-dan-ryan,1
RLE_SB_1485,24:48:00,24:48:00,rle-103rd,2
RLE_SB_1485,24:50:00,24:50:00,rle-111th,3
RLE_SB_1485,24:52:00,24:52:00,rle-michigan,4
RLE_SB_1485,24:55:00,24:55:00,rle-130th,5
RLE_SB_1500,25:00:00,25:00:00,rle-95th-dan-ryan,1
RLE_SB_1500,25:03:00,25:03:00,rle-103rd,2
RLE_SB_1500,25:05:00,25:05:00,rle-111th,3
RLE_SB_1500,25:07:00,25:07:00,rle-michigan,4
RLE_SB_1500,25:10:00,25:10:00,rle-130th,5
RLE_SB_1515,25:15:00,25:15:00,rle-95th-dan-ryan,1
RLE_SB_1515,25:18:00,25:18:00,rle-103rd,2
RLE_SB_1515,25:20:00,25:20:00,rle-111th,3
RLE_SB_1515,25:22:00,25:22:00,rle-michigan,4
RLE_SB_1515,25:25:00,25:25:00,rle-130th,5
RLE_SB_1530,25:30:00,25:30:00,rle-95th-dan-ryan,1
RLE_SB_1530,25:33:00,25:33:00,rle-103rd,2
RLE_SB_1530,25:35:00,25:35:00,rle-111th,3
RLE_SB_1530,25:37:00,25:37:00,rle-michigan,4
RLE_SB_1530,25:40:00,25:40:00,rle-130th,5
RLE_SB_1545,25:45:00,25:45:00,rle-95th-dan-ryan,1
RLE_SB_1545,25:48:00,25:48:00,rle-103rd,2
RLE_SB_1545,25:50:00,25:50:00,rle-111th,3
RLE_SB_1545,25:52:00,25:52:00,rle-michigan,4
RLE_SB_1545,25:55:00,25:55:00,rle-130th,5
RLE_SB_1560,26:00:00,26:00:00,rle-95th-dan-ryan,1
RLE_SB_1560,26:03:00,26:03:00,rle-103rd,2
RLE_SB_1560,26:05:00,26:05:00,rle-111th,3
RLE_SB_1560,26:07:00,26:07:00,rle-michigan,4
RLE_SB_1560,26:10:00,26:10:00,rle-130th,5
RLE_SB_1575,26:15:00,26:15:00,rle-95th-dan-ryan,1
RLE_SB_1575,26:18:00,26:18:00,rle-103rd,2
RLE_SB_1575,26:20:00,26:20:00,rle-111th,3
RLE_SB_1575,26:22:00,26:22:00,rle-michigan,4
RLE_SB_1575,26:25:00,26:25:00,rle-130th,5
RLE_SB_1590,26:30:00,26:30:00,rle-95th-dan-ryan,1
RLE_SB_1590,26:33:00,26:33:00,rle-103rd,2
RLE_SB_1590,26:35:00,26:35:00,rle-111th,3
RLE_SB_1590,26:37:00,26:37:00,rle-michigan,4
RLE_SB_1590,26:40:00,26:40:00,rle-130th,5
RLE_SB_1605,26:45:00,26:45:00,rle-95th-dan-ryan,1
RLE_SB_1605,26:48:00,26:48:00,rle-103rd,2
RLE_SB_1605,26:50:00,26:50:00,rle-111th,3
RLE_SB_1605,26:52:00,26:52:00,rle-michigan,4
RLE_SB_1605,26:55:00,26:55:00,rle-130th,5
RLE_SB_1620,27:00:00,27:00:00,rle-95th-dan-ryan,1
RLE_SB_1620,27:03:00,27:03:00,rle-103rd,2
RLE_SB_1620,27:05:00,27:05:00,rle-111th,3
RLE_SB_1620,27:07:00,27:07:00,rle-michigan,4
RLE_SB_1620,27:10:00,27:10:00,rle-130th,5
RLE_SB_1635,27:15:00,27:15:00,rle-95th-dan-ryan,1
RLE_SB_1635,27:18:00,27:18:00,rle-103rd,2
RLE_SB_1635,27:20:00,27:20:00,rle-111th,3
RLE_SB_1635,27:22:00,27:22:00,rle-michigan,4
RLE_SB_1635,27:25:00,27:25:00,rle-130th,5
RLE_SB_1650,27:30:00,27:30:00,rle-95th-dan-ryan,1
RLE_SB_1650,27:33:00,27:33:00,rle-103rd,2
RLE_SB_1650,27:35:00,27:35:00,rle-111th,3
RLE_SB_1650,27:37:00,27:37:00,rle-michigan,4
RLE_SB_1650,27:40:00,27:40:00,rle-130th,5
RLE_SB_1665,27:45:00,27:45:00,rle-95th-dan-ryan,1
RLE_SB_1665,27:48:00,27:48:00,rle-103rd,2
RLE_SB_1665,27:50:00,27:50:00,rle-111th,3
RLE_SB_1665,27:52:00,27:52:00,rle-michigan,4
RLE_SB_1665,27:55:00,27:55:00,rle-130th,5
RLE_SB_1680,28:00:00,28:00:00,rle-95th-dan-ryan,1
RLE_SB_1680,28:03:00,28:03:00,rle-103rd,2
RLE_SB_1680,28:05:00,28:05:00,rle-111th,3
RLE_SB_1680,28:07:00,28:07:00,rle-michigan,4
RLE_SB_1680,28:10:00,28:10:00,rle-130th,5
RLE_SB_1695,28:15:00,28:15:00,rle-95th-dan-ryan,1
RLE_SB_1695,28:18:00,28:18:00,rle-103rd,2
RLE_SB_1695,28:20:00,28:20:00,rle-111th,3
RLE_SB_1695,28:22:00,28:22:00,rle-michigan,4
RLE_SB_1695,28:25:00,28:25:00,rle-130th,5
RLE_SB_1710,28:30:00,28:30:00,rle-95th-dan-ryan,1
RLE_SB_1710,28:33:00,28:33:00,rle-103rd,2
RLE_SB_1710,28:35:00,28:35:00,rle-111th,3
RLE_SB_1710,28:37:00,28:37:00,rle-michigan,4
RLE_SB_1710,28:40:00,28:40:00,rle-130th,5
RLE_SB_1725,28:45:00,28:45:00,rle-95th-dan-ryan,1
RLE_SB_1725,28:48:00,28:48:00,rle-103rd,2
RLE_SB_1725,28:50:00,28:50:00,rle-111th,3
RLE_SB_1725,28:52:00,28:52:00,rle-michigan,4
RLE_SB_1725,28:55:00,28:55:00,rle-130th,5
RLE_SB_1740,29:00:00,29:00:00,rle-95th-dan-ryan,1
RLE_SB_1740,29:03:00,29:03:00,rle-103rd,2
RLE_SB_1740,29:05:00,29:05:00,rle-111th,3
RLE_SB_1740,29:07:00,29:07:00,rle-michigan,4
RLE_SB_1740,29:10:00,29:10:00,rle-130th,5
RLE_SB_1755,29:15:00,29:15:00,rle-95th-dan-ryan,1
RLE_SB_1755,29:18:00,29:18:00,rle-103rd,2
RLE_SB_1755,29:20:00,29:20:00,rle-111th,3
RLE_SB_1755,29:22:00,29:22:00,rle-michigan,4
RLE_SB_1755,29:25:00,29:25:00,rle-130th,5
RLE_SB_1770,29:30:00,29:30:00,rle-95th-dan-ryan,1
RLE_SB_1770,29:33:00,29:33:00,rle-103rd,2
RLE_SB_1770,29:35:00,29:35:00,rle-111th,3
RLE_SB_1770,29:37:00,29:37:00,rle-michigan,4
RLE_SB_1770,29:40:00,29:40:00,rle-130th,5
RLE_SB_1785,29:45:00,29:45:00,rle-95th-dan-ryan,1
RLE_SB_1785,29:48:00,29:48:00,rle-103rd,2
RLE_SB_1785,29:50:00,29:50:00,rle-111th,3
RLE_SB_1785,29:52:00,29:52:00,rle-michigan,4
RLE_SB_1785,29:55:00,29:55:00,rle-130th,5
RLE_SB_1800,30:00:00,30:00:00,rle-95th-dan-ryan,1
RLE_SB_1800,30:03:00,30:03:00,rle-103rd,2
RLE_SB_1800,30:05:00,30:05:00,rle-111th,3
RLE_SB_1800,30:07:00,30:07:00,rle-michigan,4
RLE_SB_1800,30:10:00,30:10:00,rle-130th,5
RLE_SB_1815,30:15:00,30:15:00,rle-95th-dan-ryan,1
RLE_SB_1815,30:18:00,30:18:00,rle-103rd,2
RLE_SB_1815,30:20:00,30:20:00,rle-111th,3
RLE_SB_1815,30:22:00,30:22:00,rle-michigan,4
RLE_SB_1815,30:25:00,30:25:00,rle-130th,5
RLE_SB_1830,30:30:00,30:30:00,rle-95th-dan-ryan,1
RLE_SB_1830,30:33:00,30:33:00,rle-103rd,2
RLE_SB_1830,30:35:00,30:35:00,rle-111th,3
RLE_SB_1830,30:37:00,30:37:00,rle-michigan,4
RLE_SB_1830,30:40:00,30:40:00,rle-130th,5
RLE_SB_1845,30:45:00,30:45:00,rle-95th-dan-ryan,1
RLE_SB_1845,30:48:00,30:48:00,rle-103rd,2
RLE_SB_1845,30:50:00,30:50:00,rle-111th,3
RLE_SB_1845,30:52:00,30:52:00,rle-michigan,4
RLE_SB_1845,30:55:00,30:55:00,rle-130th,5
